SMILES,Min_PE
FC(F)(F)C(F)(Cl)Cl,-2642.96622
OC(=O)C(F)F,-1794.92087
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3544.74314
CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12,-2894.75029
CCCc1cc(F)ccc1O,-2015.17061
NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O,-3334.43666
NC#N,-521.44342
OC(=O)c1ccccc1C(F)(F)F,-3038.61715
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C,-3547.77944
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4376.46919
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,-3153.73908
C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-3294.51647
CCC(=O)N(C1CCN(CC1)CCc2ccccc2)c3ccccc3,-3747.99913
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-3846.60983
CC[C@H](C)[C@@H](N)C(O)=O,-1690.14818
OC(=O)Cc1cc(O)ccc1O,-2272.36304
Nc1ncc2[nH]cnc2n1,-1611.70568
OC1CCOC1,-1189.96088
OC(=O)c1ccc(F)c(c1)[N+]([O-])=O,-2743.95689
Fc1cccc(CCl)c1,-1673.3684
CCC[C@H]1CCCCN1,-1399.16992
COCC(F)F,-1676.06634
NC(N)=NC#N,-1043.85385
Nc1cccnc1,-1067.23651
NC(=O)NCC(O)=O,-1708.96296
NC(=O)NCCC(O)=O,-1859.04893
CC1(C)C2CCC1(C)[C@@H](O)C2,-1767.25917
CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,
O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@@H]4C[C@@H]5CCN4C[C@@H]5C=C,-3620.44859
CC[C@@]12CCCN3CC[C@@]4([C@@H](CC1)N(C(C)=O)c5c(OC)cccc45)[C@@H]23,-4070.46784
OC(=O)[C@@]1(O)c2ccccc2c3ccccc13,-2740.07942
CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2,-3870.59116
CC12CCC(CC1)C(C)(C)O2,-1767.70934
ClCC[S](=O)(=O)CCCl,-1900.86018
CN=C(N)N,-898.80113
Nc1ccc(cc1)[S](=O)(=O)c2sc(N)nc2,-2729.36443
Cc1ccc(cc1)[S](=O)(=O)N(Cl)Cl,-2439.2856
CC(=O)C1CC(CC(O)=O)C1(C)C,-2331.23775
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4671.84783
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O,-3071.89342
Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O,-3897.65909
C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-5735.06815
COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,-5359.97916
[Cl-].Cc1cc2nc3c(C)c(N)ccc3[n+](c4ccccc4)c2cc1N,-3724.37162
CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,-3343.67804
C1Cc2c3ccc4ccccc4c3cc5cccc1c25,-2645.14151
Nc1cccc2cccc(N)c12,-1735.59348
CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-4207.63765
OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,-4796.67336
Oc1ccc(c(O)c1)C2=C(O)C(=O)c3c(O)cc(O)cc3O2,-4043.96135
Cc1cc(C)c(c(C)c1)C(O)=O,-1981.95913
Cc1cc(O)c(C(O)=O)c(O)c1,-2272.46205
[O-][N+](=O)C1C(=O)NC(=O)NC1=O,-2564.78539
C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,-2971.39802
C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O,-3331.31727
CN1C2CCC1[C@H]([C@@H](O)C2)C(O)=O,-2380.91791
CN1C(=O)N(C)c2nncnc2C1=O,-2475.08652
COc1ccc2C=CC(=O)Oc2c1CC=C(C)C,-2943.72425
CCC(C)c1cc(cc(c1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O,-4224.21505
CC1CCC2C(C)C(=O)OCC12,-2035.73191
OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34,-3297.68667
O[C@H]1CCN2C(=O)c3ccccc3N=C12,-2449.35655
CN1C[C@@H]2C[C@@H](C1)C3=CC=CC(=O)N3C2,
O=C1NC(=O)c2nccnc2N1,-2126.52803
CC1=C(CCC(O)=O)C(=O)NC1=O,-2472.47351
O[C@@H]1C[C@@H](O)[C@H](O)C(O)[C@H]1O,-2376.28911
CC(C)c1ccc(C)c2ccc(C)c2c1,-2084.44814
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-6228.65961
O=C1NC=Cc2ccccc12,-1681.5616
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,-2890.48552
NC1=NC(=O)C2=C(N1)NC(=O)C(=O)N2,-2621.46894
OC(=O)C(=C)c1ccccc1,-1803.67518
C[C@H](N)[C@@H](O)c1ccccc1,-1762.51781
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,-2671.22042
OC1=CC(=O)C[C@@H](C1)c2ccccc2,-2226.37779
C1CC[C@H](NC1)c2cccnc2,-1789.66918
OCc1cc(O)ccc1O,-1853.63366
O=Nc1ccc(NNC(=O)c2ccccc2)cc1,-2891.36593
O=C(NN\C=C/1C=CC=CC1=O)c2ccncc2,-2892.55075
C1Cc2ccccc2N1,-1290.13602
C\C=C(/C)C=O,-1017.07191
CC1OCCO1,-1189.91895
O=C1CC2CCC1C2,-1290.21133
OC(O)=C1OC(=CC(=O)C1=O)C(O)=O,-2979.53882
COc1cc(ccc1O)C(C)=O,-2126.04956
CCC[C@@H](N)C(O)=O,-1540.32505
C\C(=C\C(O)=O)C(O)=O,-1876.87874
CC(C)c1ccc(C)c(O)c1,-1713.1769
CC1CC(CC(C)(C)N1)OC(=O)c2ccccc2,-2903.29911
OC(=O)C(=O)Nc1ccccc1,-2149.27194
ClCCC(=O)NCc1ccccc1,-2139.21177
NC(=O)NC(=O)C=CC(O)=O,-2249.32575
CCOC(=S)SSC(=S)OCC,-2168.50029
CCCCC(=O)CCCC,-1644.86859
C1COC1,-743.88814
O[S](=O)(=O)C[S](O)(=O)=O,-2302.78241
C\C=C/C(O)=O,-1163.13443
CC(C)CC(O)=O,-1340.87737
Nc1ccncc1,-1067.39243
Nc1ccccn1,-1067.37861
C1CSCCS1,-953.13775
OC(=O)CCCCCCC(O)=O,-2354.67634
OC(=O)CCCCCCCCCCCC(O)=O,-3104.41048
ClCCSCCCl,-1310.36943
OC(=O)\C=C/C=C\C(O)=O,-1999.10803
IC#N,-531.34184
CC(C)(C)Br,-836.06326
CC1(C)C2CCC1(C)C(O)C2,-1767.27183
CC(C)(C(O)=O)C(C)(CC(O)=O)C(O)=O,-3068.17481
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5630.35812
[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,-3216.20872
CN1CC[C@]23[C@H]4Oc5c(OCCN6CCOCC6)ccc(C[C@@H]1C2C=C[C@@H]4O)c35,-4782.34842
CCC1(N2CCCCC2)C(=O)NC(=O)NC1=O,-3026.54329
CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-3574.01127
C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C,-4771.56519
OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-7368.29559
CCCO[P](=O)(OCCC)OCCC,-2749.37865
CC=C(C)C,-749.33328
CC(C)=CCl,-852.8192
CC(=C)CO,-894.41604
CCC(C)S,-803.68104
CC(=C)C(C)=C,-871.48091
C[C@@H](O)[C@H](C)O,-1217.64439
CC(O)C(C)=O,-1190.39103
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1,-3453.4647
CC12CC[C@H](O)CC1CCC3C4CCC(=O)C4(C)CC(O)C23,-3626.24686
CC(O)(C(O)=O)c1ccccc1,-2126.64603
Cc1csc(N[S](=O)(=O)c2ccc(N)cc2)n1,-2879.52977
Cc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(C)n1,-3175.74127
CC(C(O)=O)C(O)=O,-1754.62848
CC(C)C(N)C(O)=O,-1540.22193
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,-3044.97087
CC(=O)C1CCOC1=O,-1731.29541
COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-5359.68526
Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,-4094.30697
COc1ccc(C=O)c(C(O)=O)c1OC,-2838.82601
CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1,-3270.09707
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,-3331.21803
Oc1c(Br)cc(Br)c2cccnc12,-2098.75758
CCC1CN2CCC1CC2C(O)c3ccnc4ccc(OC)cc34,-3770.38576
O[S](=O)(=O)c1ccc2c(cccc2[S](O)(=O)=O)c1,-3461.75047
CC(C)NCC(O)COc1cccc2ccccc12,-3025.33134
NC(Cc1[nH]nc2ccccc12)C(O)=O,-2525.46923
Cc1cccc(O)c1C,-1413.25179
OC(C(O)C(O)=O)C(O)=O,-2345.01708
O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,-3235.60069
[Na+].OCC(O)C(O)C(O)C(O)C([O-])=O,-2960.8174
[Cu++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,
OC(=O)c1sccc1,-1435.44337
CC(C)c1ccccc1C,-1417.62421
Oc1ccc(cc1C(=O)C(=O)c2cc(ccc2O)[N+]([O-])=O)[N+]([O-])=O,-4555.69875
CC(=O)c1ccc(O)c(O)c1O,-2271.91644
OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,-2959.10592
OC(=O)c1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,-3051.7797
CC(C)C(CC=C)C(=O)NC(N)=O,-2285.3876
O=C1C=CNc2ccccc12,-1681.13168
Oc1c2ccccc2cc3ccccc13,-2149.32975
C=C(c1ccccc1)c2ccccc2,-1880.58571
OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-4029.2705
ONC1=C(CCCCC1)N=O,-1981.68291
COc1ccc2C=CC(=O)Oc2c1,-2221.43623
COc1ccccc1OCC(O)COC(N)=O,-3216.1292
[Na+].[O-]C(=O)c1ccccc1,-1520.00416
[H+].[Cl-].Nc1ccc(N=Nc2ccccc2)c(N)c1,
CCOC(=O)COc1ccc(Cl)cc1Cl,-2782.81142
CCCCCc1ccc(O)cc1O,-2158.40718
CCN(CC)C(=O)CC(C)C,-1844.72348
CN1CSC(=S)N(C)C1,-1474.70507
OC(CI)CI,-1191.88407
CNC(=S)NC,-1025.63689
COC(C)OC,-1216.70386
CCCCC(C(O)=O)C(O)=O,-2204.45268
CC(C)c1cccc(C)c1,-1417.77524
CN(C)c1cc(C)nc(Cl)n1,-1820.24917
OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,-4512.34968
CCc1ccncc1,-1167.46291
CN1C2CCC1CC(C2)OC(=O)c3ccccc3,-2875.9031
ClN=C1C=C(Br)C(=O)C(=C1)Br,-1954.41736
CN[C@@H](Cc1ccc(O)cc1)C(O)=O,-2476.30456
CCN(CCCl)CCCl,-1632.98672
CCCCOC(=O)/C=C/c1ccccc1,-2403.26265
COCc1ccccc1,-1412.42183
CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2,-2678.76453
OC(=O)/C=C/c1occc1,-1825.71006
CCCCC(=O)OCC,-1640.44034
CCCCCOC(=O)CCC,-1940.29144
CCC(=O)OCC(C)C,-1640.44344
COC1CC1,-893.47025
Br\C=C/Br,-716.82459
OCCBr,-831.05659
CCOC,-771.68697
CNNC,-725.39303
CC(C)CC(C)(C)C,-1226.56451
CC(=O)OC(C)(C)C,-1490.77103
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-4361.83669
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-3634.88885
Cl/C=C/[As](Cl)Cl,-1201.69969
CCCC(Cl)Cl,-1133.80547
[Ba++].[O-]C=O.[O-]C=O,
CC(N)CC(O)=O,-1390.48619
CC(=O)CC(O)=O,-1458.97407
NC(=S)NC(N)=S,-1225.36039
CC1=CC(=O)CC(=O)O1,-1703.89307
ClC1CCCCC1,-1153.29765
NC(CCCC(O)=O)C(O)=O,-2254.30325
CC(C)COC=O,-1340.2171
CCCCI,-836.79781
ClC\C=C/Cl,-955.99927
ClCOCCl,-1128.81882
C1C=CC=C1,-694.06765
NC(N)=NCC[S](O)(=O)=O,-2111.82774
CC(C)CO[N+]([O-])=O,-1681.58098
CCCCCCl,-1030.29793
[Ba++].CC([O-])=O.CC([O-])=O,
CC(C)CCOC(N)=O,-1690.42655
CC(C)CCO[N+]([O-])=O,-1831.51515
[Sr++].CC([O-])=O.CC([O-])=O,
CC(C)CCOCCC(C)C,-1821.55947
CCCCCCCl,-1180.28512
N#CCCCC#N,-1066.77131
CCCCCCCCCCCCCCCC,-2426.25695
Nc1ccc(cc1)[S](=O)(=O)Nc2ccc(cc2)[S](N)(=O)=O,-3742.97706
COC(=O)C(C)O,-1485.66293
C=C1CCOC1=O,-1285.33546
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4966.86272
CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,-5279.42627
CC(C)c1ccc(C)c(C(O)=O)c1O,-2427.22133
COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1.O[S](O)(=O)=O,-5118.99779
CN1C(=O)C=C(N)N(CC(C)=C)C1=O,-2430.78534
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cncnc23,-3315.42318
Oc1ccc2ccccc2c1[N+]([O-])=O,-2391.72103
Cc1c(Cl)cc(Cl)c(O)c1Cl,-2023.61804
OCC(C(O)=O)c1ccccc1,-2126.68804
CN1C2CCCC1CC(=O)C2,-1790.0329
NNC(=O)c1cccnc1,-1684.5524
CCCOc1ccc(cc1N)[N+]([O-])=O,-2522.89277
COC(=O)C(=O)OC,-1753.15354
CC1=C(N)NC(=O)N=C1,-1562.94398
CN1N=C(SC1=NC(C)=O)[S](N)(=O)=O,-2705.79344
Oc1cccc(c1)[N+]([O-])=O,-1873.26896
OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,-2959.30239
C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,-2771.9106
OC(=O)\C=C/C(=O)Nc1ccccc1,-2421.76565
[O-][N+](=O)c1oc(cc1)\C=N\N2CCNC2=O,-3011.83
N[C@H](Cc1ccc(O)cc1)C(O)=O,-2326.5108
NC(Cc1ccc(O)cc1)C(O)=O,-2326.56875
NCC(=O)NCC(=O)NCC(O)=O,-2626.58488
[Zn++].CCCCC([O-])=O.CCCCC([O-])=O,-2670.32592
OCC1CO1,-1038.82934
CN=C=S,-648.45325
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-2907.84975
NC(N)=N[N+]([O-])=O,-1509.34546
O=C1NC=CC=N1,-1212.79793
CCCOC,-921.65853
CCCC(=O)OCC(O)CO,-2230.88841
[Zn++].CC([O-])=O.CC([O-])=O,
C=CCOCC=C,-1165.83083
[Zn++].[O-]C=O.[O-]C=O,
BrC(Br)(Br)Br,-1012.13977
C[S](F)(=O)=O,-1396.67474
CC1(C)CO1,-893.7786
CC(C)(O)CCl,-1175.90313
[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O,-2665.65097
CN1CC[C@]23[C@H]4Oc5c(OC(C)=O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(C)=O)c35,-4552.39546
CCC(C)(C)CC,-1076.72966
CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC,-3647.31309
CC(C)C=C,-748.97721
CCC(C)=C,-749.16617
CC(=C)CCl,-852.71264
C\C(Cl)=C\Cl,-956.14447
CC(O)C(C)Cl,-1175.96267
C1O[C@@H]1[C@H]2CO2,-1160.231
CCC(C)C(C)(C)C,-1226.56945
CC(C)(O)C1CCC(C)(O)CC1,-2090.35079
CCC(C)C(C)C,-1076.66707
CCC(C)C(C)O,-1222.14422
CCC(C)C(C)=O,-1194.99469
CCC(O)C(C)C,-1222.13703
CCC(=O)C(C)C,-1194.97261
NCC(O)C(O)=O,-1535.5208
CC(C)C(Br)C(O)=O,-1549.61501
CC(C)C(C)C(C)C,-1226.59163
CC(C)C(=O)C(C)C,-1344.94599
CC(N)C(O)C(O)=O,-1685.6428
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-5210.20184
COc1ccc2COC(=O)c2c1OC,-2543.48672
OC(=O)c1[nH]cnc1C(O)=O,-2221.79798
OC1C(O)C(O)C(O[P](O)(O)=O)C(O)C1O,-3750.02497
COCOC(=O)c1ccccc1O,-2421.62281
OC(=O)COc1c(Cl)cc(Cl)cc1Cl,-2736.78769
OC(=O)C1CCNCC1C(O)=O,-2376.59359
Nc1cccc2nc3ccccc3cc12,-2103.49153
OC(C(O)c1ccccc1)c2ccccc2,-2498.80894
OC(c1ccccc1)C(=O)c2ccccc2,-2471.49946
CCc1cccc(CC)c1N,-1617.49495
Brc1ccc2ccccc2c1,-1544.77323
Oc1cnc2ccccc2c1,-1680.90608
[O-]c1ccc2ccc[nH+]c2c1,-1680.54663
CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-2819.48429
C1N[C@@H](CC=C1)c2cccnc2,-1761.94599
c1ccc(nc1)c2cccnc2,-1707.81899
S=C1Nc2cncnc2N1,-1588.92049
[K+].[K+].[O-]C(=O)C([O-])=O,
CC1CCCCC1C,-1199.62256
CCC(O)CO,-1217.38949
CC(C)=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C,-3570.175
C[C@H](NC(N)=O)C(O)=O,-1858.91916
CC(C)(C)c1cccc(O)c1,-1713.01237
[O-][N+](=O)c1cccc(Br)c1,-1786.88532
OC(=O)C\C(=C/C(O)=O)C(O)=O,-2590.71024
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-5047.15411
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,-5020.02435
Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2633.49962
OC(=O)c1ccc(C(O)=O)c(Br)c1,-2454.14499
CC(C)=C1CCC(=CC1)C,-1444.62893
OCc1ccncc1,-1312.64114
NC(=O)OC(CCl)CCl,-1897.39335
Cc1cccc(CO)c1,-1413.00062
OC(=O)COc1cc(Cl)cc(Cl)c1,-2483.39043
OC(=O)COc1cccc(Cl)c1,-2229.87108
c1ccc(cc1)\C=C\c2ccccc2,-1880.61159
OCc1ccc(CO)cc1,-1708.0753
CCCC(C)CC,-1076.74416
CCC(C)CCO,-1221.77483
CCCC(=O)CC,-1195.00687
CCCCC(C)CC,-1226.67494
Brc1ccc(I)cc1,-1236.39285
CC1CCC(C)CC1,-1199.54706
CCCCOC(=O)CC,-1640.42073
I\C=C/I,-718.71895
I\C=C\I,-718.7783
[K+].[O-]C=O,
CCCC(C)(C)C,-1076.82038
CCCC(C)(C)O,-1222.30374
[Cl-].CC(C[N+](C)(C)C)OC(N)=O,-2318.18088
CCCCC(C)(C)C,-1226.65663
CC(C)CC=O,-1044.69336
NC(N)=NC(N)=O.NC(N)=NC(N)=O.O[S](O)(=O)=O,-4111.33341
CC1CCCC(=O)C1,-1317.91645
CC1=CCCCC1,-1022.16742
CCCCC(C)C,-1076.77335
CC(=O)OCC=C,-1312.62147
C/C=C/CCl,-852.70031
CCCC\C=C\C,-1049.095
CCCCOC=O,-1340.17597
CCCCCCCCCCCCCCCCCC,-2726.05281
FCCl,-882.28763
C[Se]C,-486.02689
CCC(C)(C)Cl,-1030.73753
NC(=O)C(Br)(Br)Br,-1421.56675
CC(C)C(C)(C)O,-1222.27005
NC(=O)C(Cl)(Cl)Cl,-1555.20949
CC(Cl)(Cl)[N+]([O-])=O,-1594.07097
CCC(C)(O)C(C)C,-1372.13432
CCC(Cl)(Cl)[N+]([O-])=O,-1744.03876
CCC(CO)(CO)[N+]([O-])=O,-2127.63139
CC(C)(CO)C=O,-1339.86373
CC(O)(CCl)CCl,-1429.26403
CCC(O)(CC)CC,-1372.06921
CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,-4231.0514
CCCC(C)(O)CC,-1372.20398
CCCC(C)(O)CCC,-1522.1017
CCCCC(C)(O)CC,-1522.15452
CC1(CCl)CO1,-1147.23971
ClC(Br)CBr,-998.07337
CNC(N)=O,-995.05505
COC(C)C,-921.78859
NC(=O)C(Br)Br,-1212.92241
CC(Cl)C(Cl)Cl,-1237.33715
CC(Cl)C(O)=O,-1294.29406
CC(O)C(O)=O,-1336.04674
CC(Cl)[N+]([O-])=O,-1340.76845
Cc1ccc(cc1)[S](=O)(=O)Oc2ccccc2C,-2971.09299
CCOC(OCC)C(Cl)(Cl)Cl,-2276.90187
CCC(Cl)[N+]([O-])=O,-1490.75797
CC(C)C(O)C(C)C,-1372.09402
CCC(C(O)=O)C(O)=O,-1904.55469
[O-][N+](=O)c1ccc2CCc3cccc1c23,-2369.10288
OC(=O)c1c(Br)c(O)c(O)c(O)c1Br,-2834.71188
Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3543.98069
CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-3048.5022
OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-3005.38393
Oc1ccc(cc1)C(c2ccc(O)cc2)=C3C=CC(=O)C=C3,-3407.18792
CCOC(=O)c1ccccc1C(=O)c2ccccc2,-3039.68665
Oc1ccc2C(=O)c3ccccc3C(=O)c2c1,-2712.89389
COC(=O)c1ccccc1C(=O)c2ccccc2,-2889.58541
[O-][N+](=O)c1cc2C(=O)NC(=O)Nc2c(c1)[N+]([O-])=O,-3548.16405
CN1C(=O)C=Cc2ccccc12,-1831.20856
CC1=CC(=O)c2ccccc2N1,-1831.3293
Brc1cccc(Br)c1Br,-1444.29157
Cc1c(O)cccc1O,-1558.57177
O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@H](O)C(O)=O,-3235.5451
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-2420.37664
CCOC(=O)C(=O)C(=O)OCC,-2471.13558
CCC(CO)[N+]([O-])=O,-1682.47888
Oc1c(Cl)cc(Cl)cc1[N+]([O-])=O,-2380.14131
OC(=O)c1cccc(C=O)c1O,-2244.64308
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-3051.8943
Cc1cccc2cc3ccccc3cc12,-2004.0455
[O-][N+](=O)c1ccc2COC(=O)c2c1,-2414.10608
O[C@@H](C(O)=O)c1ccccc1,-1976.71579
OC(C(O)=O)c1ccccc1,-1976.74085
OCc1ccccc1CO,-1707.91187
OCc1ccccc1C(O)=O,-1976.67452
CCc1ccccc1[N+]([O-])=O,-1878.04243
OCc1ccccc1[N+]([O-])=O,-2023.27703
Nc1ccc2cc3ccccc3cc2c1,-2053.89565
CCOC(=O)c1cccnc1,-1880.81583
Clc1ccccc1I,-1281.01888
Ic1ccccc1I,-1237.21495
CCOC(=O)N(C)N=O,-1856.3404
Brc1ccc(Br)c(Br)c1,-1444.31893
CCCCC(N)C(O)=O,-1690.34192
CCC(Cl)CC,-1030.50751
CCC(O)C=C,-1044.33101
O=C1CCCN1,-1067.93634
Cn1ccnc1,-944.12034
CCCC(C(O)=O)C(O)=O,-2054.53102
Oc1cc(O)c(cc1[N+]([O-])=O)[N+]([O-])=O,-2929.29045
OC(=O)c1cc(C=O)ccc1O,-2244.97976
CCCCCC(C(O)=O)C(O)=O,-2354.43973
CCCC(O)C(C)C,-1372.11676
NC(CC(O)=O)C(O)=O,-1954.28814
OC(CC(O)=O)C(O)=O,-2049.88258
NC(CCC(O)=O)C(O)=O,-2104.28922
NCc1occc1,-1189.18218
CN(C)c1cccc(c1)[S](O)(=O)=O,-2379.9436
[O-]C(=O)c1oc(Cl)cc1,-1790.64104
OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](O)[C@@H](O)[C@@H]1O,-3879.36756
Cc1ccc(cc1C)C([O-])=O,-1815.95297
OCc1cccc(c1)[N+]([O-])=O,-2023.26636
OC(=O)c1ccc(cc1)C#N,-1826.44871
OCc1ccc(cc1)[N+]([O-])=O,-2023.32031
CN(C)c1ccc(cc1)C(O)=O,-2030.96935
OCc1cccc(O)c1,-1558.29623
O=C(CC#N)Nc1ccccc1,-1880.62944
OC(=O)Cc1cccc(O)c1,-1976.99995
CCCCCN(CCCCC)CCCCC,-2475.50833
Cc1ccc(cc1)N=C=S,-1439.43366
Cc1ccc(C=C)cc1,-1239.92658
OCc1ccc(O)cc1,-1558.3303
COc1ccc(Cl)cc1,-1516.09228
O=Cc1ccc(C=O)cc1,-1653.21929
CCCC(=O)OC,-1340.39617
CC(COC(C)=O)OC(C)=O,-2204.15607
CCOCCOC(=O)CCCCCCCCC(=O)OCCOCC,-4443.33729
CCOC(=O)CCCCCCCC(=O)OCC,-3103.75235
CCCCC(=O)OC,-1490.33231
Ic1ccc(I)cc1,-1237.33122
COC(=O)\C=C/C(=O)OC,-2025.71031
CCCCCCC(O)CC,-1672.03319
CCCCCOC(=O)CC,-1790.3734
ICCI,-746.66938
CC(C)(C)CCO,-1222.0908
CC(C)CC(C)(C)O,-1372.12331
CCC(C)(C)NC(N)=O,-1595.04801
CCCCC(C)(C)O,-1372.26311
CCCCCC(C)(C)O,-1522.12254
CCCC(C)Cl,-1030.55255
COCC(C)C,-1071.66759
COCC(O)=O,-1335.5114
OCC[N+]([O-])=O,-1382.58237
CCOC(C)C,-1071.8732
CC(C)OC=O,-1190.38077
